LinkGmaps,NameLocation,Rating,Foto,Provinsi,Alamat,Penjelasan,Kategori,Alamat ,ï»¿LinkGmaps
https://www.google.com/maps/place/Taman+Pattimura/data=!4m7!3m6!1s0x2d6ce8519e8f62bd:0xdd06871045372d08!8m2!3d-3.6930491!4d128.1836667!16s%2Fg%2F1pp2vm95d!19sChIJvWKPnlHobC0RCC03RRCHBt0?authuser=0&hl=id&rclk=1,Taman Pattimura,"4,5",https://lh5.googleusercontent.com/p/AF1QipM9PGUf5mNy4pgRflGW0LhpD2_Q-FMemKCeN9Z0=w1220-h920-k-no,Maluku,"Kecamatan Sirimau, Kota Ambon","Taman Pattimura adalah taman kota yang sangat indah dan asri. Dikenal sebagai tempat berkumpulnya masyarakat, taman ini dilengkapi dengan fasilitas rekreasi seperti jogging track dan area bermain anak, cocok untuk keluarga.",Taman Rekreasi,,
https://www.google.com/maps/place/Pantai+Ngurbloat+Desa+Ngilngof+-+Kei+Islands/data=!4m7!3m6!1s0x2d30042fc9123f8f:0xd3a4a88054e326f!8m2!3d-5.6624981!4d132.6362396!16s%2Fg%2F11b86hyzjt!19sChIJjz8SyS8EMC0RbzJOBYhKOg0?authuser=0&hl=id&rclk=1,Pantai Ngurbloat Desa Ngilngof - Kei Islands,"4,7",https://lh5.googleusercontent.com/p/AF1QipNesilgShvrhk01R0hR_ym75wi4sKhwxiqoQDCG=w1220-h920-k-no,Maluku,"Kecamatan Manyeuw, Kabupaten Maluku Tenggara","Pantai Ngurbloat adalah salah satu pantai terindah di Maluku dengan pasir putih dan air laut yang jernih. Dikenal dengan keindahan alamnya yang alami, pantai ini menawarkan suasana tenang dan nyaman bagi pengunjung untuk bersantai.",Pantai,,
https://www.google.com/maps/place/Pantai+Pintu+Kota+Ambon/data=!4m7!3m6!1s0x2d6cc335f61cc1e9:0x456317295a6201a6!8m2!3d-3.7705365!4d128.1524331!16s%2Fg%2F11b7vd74_p!19sChIJ6cEc9jXDbC0RpgFiWikXY0U?authuser=0&hl=id&rclk=1,Pantai Pintu Kota Ambon,"4,4",https://lh5.googleusercontent.com/p/AF1QipOovZHFyeSvxOwe3OZW_1UxzEDYnd56P20hSA-c=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon",Pantai Pintu Kota terkenal karena karang raksasa yang memiliki lubang di tengahnya. Keunikan ini menarik banyak wisatawan untuk berfoto dan menikmati pemandangan laut Banda yang menakjubkan dari atas karang tersebut.,Pantai,,
https://www.google.com/maps/place/Air+Panas+Tulehu/data=!4m7!3m6!1s0x2d6ced51d3a82f9d:0x5f4e01bca0cc1e18!8m2!3d-3.5930289!4d128.3086536!16s%2Fg%2F11cnbtyj6f!19sChIJnS-o01HtbC0RGB7MoLwBTl8?authuser=0&hl=id&rclk=1,Air Panas Tulehu,"4,3",https://lh5.googleusercontent.com/p/AF1QipNruTjKA7qKGHGXOVs2758TrpsEUKo702GrCDtO=w1220-h920-k-no,Maluku,"Kecamatan Salahutu, Kabupaten Maluku Tengah",Air Panas Tulehu adalah sumber air panas alami yang dikelilingi oleh pemandangan alam yang indah. Tempat ini menjadi favorit bagi wisatawan yang ingin relaksasi sambil menikmati kehangatan air panas dan keindahan alam sekitarnya.,Lainnya,,
https://www.google.com/maps/place/Cagar+Budaya+van+VOC+Fort+Benteng+Amsterdam/data=!4m7!3m6!1s0x2d6cfad4c6874ac7:0xb2ee545928ea5c55!8m2!3d-3.5828682!4d128.0831395!16s%2Fm%2F0wyjt8d!19sChIJx0qHxtT6bC0RVVzqKFlU7rI?authuser=0&hl=id&rclk=1,Cagar Budaya van VOC Fort Benteng Amsterdam,"4,5",https://lh5.googleusercontent.com/p/AF1QipOvb96RQtFtztGkX9eeITyTI5zfCl07r8aPqJDa=w1220-h920-k-no,Maluku,"Kecamatan Leihitu, Kabupaten Maluku Tengah","Benteng Amsterdam merupakan situs bersejarah peninggalan Belanda yang terletak di Banda Neira. Dengan arsitektur kolonial yang megah, tempat ini menawarkan wawasan mendalam tentang sejarah penjajahan di Indonesia dan sangat menarik untuk dikunjungi.",Museum/Sejarah,,
https://www.google.com/maps/place/Pantai+Kota+Jawa/data=!4m7!3m6!1s0x2d6ce97313f9e59b:0x18ccd1e2d47dd569!8m2!3d-3.6613789!4d128.1790623!16s%2Fg%2F11jhxwlfxv!19sChIJm-X5E3PpbC0RadV91OLRzBg?authuser=0&hl=id&rclk=1,Pantai Kota Jawa,"4,4",https://lh5.googleusercontent.com/p/AF1QipObp9Fbmk7Z2rFQTbtWrfCr-RZEtg60rAH2lSzI=w1220-h920-k-no,Maluku,"Kecamatan Teluk Ambon, Kota Ambon","Pantai Kota Jawa dikenal dengan pemandangan matahari terbenamnya yang spektakuler. Dengan pasir putih dan ombak yang tenang, tempat ini menjadi pilihan ideal bagi wisatawan untuk bersantai sambil menikmati keindahan alam sekitar.",Pantai,,
https://www.google.com/maps/place/Benteng+VOC+Belgica/data=!4m7!3m6!1s0x2d15860903e4fb6b:0xfabde573db11c1a7!8m2!3d-4.526129!4d129.8989078!16s%2Fm%2F05mv5_d!19sChIJa_vkAwmGFS0Rp8ER23Plvfo?authuser=0&hl=id&rclk=1,Benteng VOC Belgica,"4,7",https://lh5.googleusercontent.com/p/AF1QipNWfhIg3a1wyyH9uAdEra2xrfhT59aQ2b6DIn8I=w1220-h920-k-no,Maluku,"Kecamatan Banda, Kabupaten Maluku Tengah",Benteng Belgica adalah salah satu benteng bersejarah di Banda Neira yang dibangun oleh Belanda. Keberadaan benteng ini memberikan gambaran tentang sejarah perdagangan rempah-rempah di Indonesia dan menawarkan pemandangan laut yang memukau.,Museum/Sejarah,,
https://www.google.com/maps/place/Pantai+Ina+Marina/data=!4m7!3m6!1s0x2d6b982edabe8d0b:0x64b55143ad1008c3!8m2!3d-3.299009!4d128.953178!16s%2Fg%2F11cn9s9np6!19sChIJC42-2i6Yay0RwwgQrUNRtWQ?authuser=0&hl=id&rclk=1,Pantai Ina Marina,"4,3",https://lh5.googleusercontent.com/p/AF1QipNq8ZcjWGOyvR6jOWOMFGeSxYcsnF18tJYqE2Qp=w1220-h920-k-no,Maluku,"Kecamatan Kota Masohi, Kabupaten Maluku Tengah",Pantai Ina Marina menawarkan suasana pantai yang tenang dengan fasilitas lengkap untuk pengunjung seperti restoran dan tempat bermain anak. Ini adalah tempat populer bagi keluarga untuk menghabiskan waktu bersama sambil menikmati laut.,Pantai,,
https://www.google.com/maps/place/Belut+Raksasa+Morea/data=!4m7!3m6!1s0x2d6cf2cfffffffff:0x169f30c553bf872a!8m2!3d-3.5648206!4d128.3188058!16s%2Fg%2F11c7053tmr!19sChIJ_____8_ybC0RKoe_U8UwnxY?authuser=0&hl=id&rclk=1,Belut Raksasa Morea,"4,3",https://lh5.googleusercontent.com/p/AF1QipNAHSd5J5_6dIZvlODdNOTM7pzk1cNIjm9s-vHn=w1220-h920-k-no,Maluku,"Kecamatan Salahutu, Kabupaten Maluku Tengah",Belut Raksasa Morea adalah lokasi unik dimana pengunjung dapat melihat belut raksasa secara langsung dalam habitat alaminya. Tempat ini juga menjadi daya tarik bagi para pecinta alam dan peneliti biologi untuk mempelajari lebih lanjut tentang spesies tersebut.,Lainnya,,
https://www.google.com/maps/place/Lian+Hawang+%2F+Air+Goa+DIAN/data=!4m7!3m6!1s0x2d2ffd3147b3abb7:0x5571c91e1334f6ae!8m2!3d-5.7582145!4d132.7016429!16s%2Fg%2F11cn5nblp6!19sChIJt6uzRzH9Ly0RrvY0Ex7JcVU?authuser=0&hl=id&rclk=1,Lian Hawang / Air Goa DIAN,"4,6",https://lh5.googleusercontent.com/p/AF1QipNMPAO4PAVzz_b9_F9GTHkc4EgxFAIz4f5pGiY5=w1220-h920-k-no,Maluku,"Kecamatan Kei Kecil, Kabupaten Maluku Tenggara","Lian Hawang, atau Air Goa DIAN, adalah gua yang terletak di Kepulauan Kei. Dikenal karena keindahan alamnya dan mitos yang menyertainya, gua ini memiliki kolam air jernih yang berasal dari mata air Evu. Dalam mitos lokal, gua ini dihuni oleh arwah dan memiliki stalagmit yang diyakini sebagai pemburu yang dikutuk. Keunikan ini menarik banyak wisatawan untuk berkunjung dan menikmati pengalaman berenang di dalam gua.",Lainnya,,
https://www.google.com/maps/place/Pantai+Hukurila/data=!4m7!3m6!1s0x2d6cc18e44ac7471:0x666d9152d3bbd2a7!8m2!3d-3.7381507!4d128.240791!16s%2Fg%2F11cm0lh9yr!19sChIJcXSsRI7BbC0Rp9K701KRbWY?authuser=0&hl=id&rclk=1,Pantai Hukurila,"4,5",https://lh5.googleusercontent.com/p/AF1QipNXR4VR0rYoAm9ySFMhWe-4YWcGKAHfvSM4yHYi=w1220-h920-k-no,Maluku,"Kecamatan Leitimur Selatan, Kota Ambon","Pantai Hukurila terkenal dengan keindahan panorama lautnya yang memukau. Dengan pasir putih dan air laut yang jernih, pantai ini menjadi tempat ideal untuk berenang dan bersantai. Suasana yang tenang membuatnya cocok untuk liburan keluarga.",Pantai,,
https://www.google.com/maps/place/Pantai+Merah+Putih+%28PMP%29/data=!4m7!3m6!1s0x2d726d0f4f460b35:0x20a1e60cefc8b577!8m2!3d-3.2771488!4d127.0960182!16s%2Fg%2F11btxjw2dy!19sChIJNQtGTw9tci0Rd7XI7wzmoSA?authuser=0&hl=id&rclk=1,Pantai Merah Putih (PMP),"4,0",https://lh5.googleusercontent.com/p/AF1QipPmEI6oTejmZsCgWglPy7ss3TfRBmrpLoRhjZ1e=w1220-h920-k-no,Maluku,"Kecamatan Namlea, Kabupaten Buru",Pantai Merah Putih dikenal dengan pasirnya yang berwarna merah muda dan putih. Tempat ini menawarkan pemandangan indah serta aktivitas snorkeling bagi pengunjung yang ingin menjelajahi keindahan bawah laut. Suasana pantai ini sangat menenangkan dan cocok untuk bersantai.,Pantai,,
https://www.google.com/maps/place/Istana+Mini/data=!4m7!3m6!1s0x2d158600ec0eb25f:0x5c13e8ca29f208cf!8m2!3d-4.5290495!4d129.9005963!16s%2Fg%2F11b6y7mw8x!19sChIJX7IO7ACGFS0RzwjyKcroE1w?authuser=0&hl=id&rclk=1,Istana Mini,"4,4",https://lh5.googleusercontent.com/p/AF1QipP0P7NmSIEx5ZTatw6tZFjytLQBqra5paJhownp=w1220-h920-k-no,Maluku,"Kecamatan Banda, Kabupaten Maluku Tengah","Istana Mini adalah replika dari istana kerajaan dengan arsitektur yang menarik. Tempat ini sering dikunjungi oleh wisatawan untuk belajar tentang sejarah dan budaya lokal Maluku. Selain itu, lokasi ini juga sering digunakan untuk acara-acara budaya dan festival.",Museum/Sejarah,,
https://www.google.com/maps/place/Batu+Layar/data=!4m7!3m6!1s0x2d6d21d9ac649383:0x319be0f452c53924!8m2!3d-3.7348091!4d127.9232047!16s%2Fg%2F11bzq4dgmt!19sChIJg5NkrNkhbS0RJDnFUvTgmzE?authuser=0&hl=id&rclk=1,Batu Layar,"4,4",https://lh5.googleusercontent.com/p/AF1QipNouy_HIB20KS4IRAs22ivqD9HfcoKDxXF9nHkI=w1220-h920-k-no,Maluku,"Kecamatan Leihitu Barat, Kabupaten Maluku Tengah","Batu Layar adalah sebuah formasi batuan unik yang menjadi daya tarik wisatawan. Lokasinya di tepi laut membuatnya ideal untuk berfoto dengan latar belakang laut biru. Menurut legenda lokal, batu ini memiliki cerita mistis yang menarik perhatian pengunjung.",Lainnya,,
https://www.google.com/maps/place/Taman+Pantai+Air+Salobar/data=!4m7!3m6!1s0x2d6ce80d14e31fb3:0x83dcab4cbff2124d!8m2!3d-3.7056018!4d128.1568537!16s%2Fg%2F11gg94cdgz!19sChIJsx_jFA3obC0RTRLyv0yr3IM?authuser=0&hl=id&rclk=1,Taman Pantai Air Salobar,"4,3",https://lh5.googleusercontent.com/p/AF1QipMRLlMkEUTS5I_1g7j9FoVIvrjut9BWvU4NEbe3=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon","Taman Pantai Air Salobar adalah tempat rekreasi keluarga dengan pemandangan pantai yang indah. Dikenal dengan fasilitas bermain anak dan area piknik, taman ini sangat cocok untuk menghabiskan waktu bersama keluarga sambil menikmati suasana pantai.",Taman Rekreasi,,
https://www.google.com/maps/place/Museum+Siwalima+Provinsi+Maluku/data=!4m7!3m6!1s0x2d6ce80eafbfeb7d:0xbf9977619e9db228!8m2!3d-3.7134761!4d128.1529805!16s%2Fg%2F122hpm3n!19sChIJfeu_rw7obC0RKLKdnmF3mb8?authuser=0&hl=id&rclk=1,Museum Siwalima Provinsi Maluku,"4,3",https://lh5.googleusercontent.com/p/AF1QipNmXqUm5vZu0_huBFg59rYKEKOV4Tcl0340e2g=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon",Museum Siwalima menyimpan berbagai koleksi artefak sejarah dan budaya dari provinsi Maluku. Tempat ini memberikan wawasan mendalam tentang sejarah lokal serta kekayaan budaya yang dimiliki oleh masyarakat Maluku. Sangat cocok bagi pengunjung yang tertarik pada sejarah.,Museum/Sejarah,,
https://www.google.com/maps/place/Amahusu+Beach/data=!4m7!3m6!1s0x2d6cdd54e28edc5d:0x67687c932b7720b6!8m2!3d-3.7232832!4d128.1457584!16s%2Fg%2F11c2nn004q!19sChIJXdyO4lTdbC0RtiB3K5N8aGc?authuser=0&hl=id&rclk=1,Amahusu Beach,"4,5",https://lh5.googleusercontent.com/p/AF1QipOZ06Yxd0SIAbFNJgIvmKdvf_VK0c3CO9FNdjUf=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon",Amahusu Beach adalah pantai cantik dengan pasir putih dan air laut yang jernih. Tempat ini populer di kalangan penduduk lokal maupun wisatawan karena suasananya yang tenang dan fasilitas yang memadai untuk bersantai atau beraktivitas di air.,Pantai,,
https://www.google.com/maps/place/Benteng+Nieuw+Victoria/data=!4m7!3m6!1s0x2d6ce850f28ddc35:0xe2373ab58800130a!8m2!3d-3.6927869!4d128.1824825!16s%2Fg%2F1q5hbc1bs!19sChIJNdyN8lDobC0RChMAiLU6N-I?authuser=0&hl=id&rclk=1,Benteng Nieuw Victoria,"4,1",https://lh5.googleusercontent.com/p/AF1QipOHLGlWU__8ZEy3sKyf8BZetCl1NfFK9NLTxKpD=w1220-h920-k-no,Maluku,"Kecamatan Sirimau, Kota Ambon","Benteng Nieuw Victoria adalah situs bersejarah peninggalan Belanda dengan arsitektur kolonial yang megah. Tempat ini menawarkan pemandangan laut Banda serta informasi penting tentang sejarah kolonial di Indonesia, menjadikannya tujuan wisata edukatif bagi pengunjung.",Museum/Sejarah,,
https://www.google.com/maps/place/Pantai+Tanjung+Kuako/data=!4m7!3m6!1s0x2d6b9978e5867107:0x64cb7e3bdbe9df25!8m2!3d-3.3320956!4d128.9123129!16s%2Fg%2F11b7hm_75h!19sChIJB3GG5XiZay0RJd_p2zt-y2Q?authuser=0&hl=id&rclk=1,Pantai Tanjung Kuako,"4,3",https://lh5.googleusercontent.com/p/AF1QipNHzt7EVgnhUAIjbnEwoFfGD3xz2Qmmt5m5qrrF=w1220-h920-k-no,Maluku,"Kecamatan Amahai, Kabupaten Maluku Tengah","Pantai Tanjung Kuako menawarkan pemandangan indah serta suasana tenang bagi pengunjungnya. Dengan fasilitas dasar seperti tempat duduk dan area bermain anak, pantai ini cocok untuk keluarga yang ingin menikmati waktu berkualitas bersama sambil bermain di tepi pantai.",Pantai,,
https://www.google.com/maps/place/Tugu+Dolan/data=!4m7!3m6!1s0x2d6ce83eb4428f33:0xd9b56c6f59f42575!8m2!3d-3.706831!4d128.1741076!16s%2Fg%2F11fzfbym8y!19sChIJM49CtD7obC0RdSX0WW9stdk?authuser=0&hl=id&rclk=1,Tugu Dolan,"4,1",https://lh5.googleusercontent.com/p/AF1QipOMNQbkXzuNRz0iETtyMVG1aX4C1UsCltXmLg07=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon","Tugu Dolan adalah monumen yang didirikan untuk mengenang prajurit Australia bernama Bill Doolan yang gugur dalam pertempuran melawan Jepang selama Perang Dunia II di Ambon. Tugu ini menjadi tempat penghormatan bagi warga Australia setiap Anzac Day, di mana mereka datang untuk mengenang jasa Doolan yang berjuang melindungi rekan-rekannya saat pasukan mundur. Monumen ini juga mencerminkan hubungan sejarah antara Australia dan Indonesia.",Lainnya,,
https://www.google.com/maps/place/Pantai+Batu+Kuda/data=!4m7!3m6!1s0x2d6c92f488541115:0x6964226ae8ff5fde!8m2!3d-3.5988673!4d128.3542566!16s%2Fg%2F11c6f1_x0v!19sChIJFRFUiPSSbC0R3l__6GoiZGk?authuser=0&hl=id&rclk=1,Pantai Batu Kuda,"4,4",https://lh5.googleusercontent.com/p/AF1QipO3F02dKuVa6wXOKn7C-_AqNrpuAhLRa4Usdj45=w1220-h920-k-no,Maluku,"Kecamatan Salahutu, Kabupaten Maluku Tengah",Pantai Batu Kuda adalah pantai yang terkenal dengan keindahan alamnya dan batu-batu besar yang menghiasi tepinya. Suasana tenang dan pemandangan laut yang memukau menjadikan pantai ini sebagai tempat ideal untuk bersantai dan menikmati keindahan alam sambil beraktivitas seperti berenang atau memancing.,Pantai,,
https://www.google.com/maps/place/Siwang+Paradise/data=!4m7!3m6!1s0x2d6cc3ea8e452e55:0x3c9aa7085f38397e!8m2!3d-3.7356988!4d128.1687674!16s%2Fg%2F11j2p1c6l_!19sChIJVS5FjurDbC0Rfjk4Xwinmjw?authuser=0&hl=id&rclk=1,Siwang Paradise,"4,6",https://lh5.googleusercontent.com/p/AF1QipPXsjULMSbrIM8dhh0H_VnaPcm_6296BejdkSiA=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon","Siwang Paradise adalah destinasi wisata yang menawarkan keindahan alam dengan pantai berpasir putih dan air laut yang jernih. Tempat ini sangat cocok untuk kegiatan snorkeling dan diving, serta menjadi lokasi ideal untuk menikmati sunset yang spektakuler. Fasilitas yang ada juga mendukung kenyamanan pengunjung.",Pantai,,
https://www.google.com/maps/place/Air+Putri+Waiyoho+Kawa+SBB/data=!4m7!3m6!1s0x2d6e830bbfb71d75:0x9412454855b20ffb!8m2!3d-2.9201782!4d128.140975!16s%2Fg%2F11syx6mbkv!19sChIJdR23vwuDbi0R-w-yVUhFEpQ?authuser=0&hl=id&rclk=1,Air Putri Waiyoho Kawa SBB,"4,6",https://lh5.googleusercontent.com/p/AF1QipMwvSeixps4rxH0fKWjGH8z5EPZPTeHo64h8YOo=w1220-h920-k-no,Maluku,"Kecamatan Seram Barat, Kabupaten Seram Bagian Barat",Air Putri Waiyoho Kawa adalah sumber air alami yang dikelilingi oleh hutan tropis. Kejernihan airnya membuat tempat ini menjadi tujuan populer bagi wisatawan yang ingin menikmati keindahan alam sambil berendam atau berenang. Suasana sejuk dan tenang di sekitar membuatnya cocok untuk relaksasi.,Lainnya,,
https://www.google.com/maps/place/Pantai+Ngursarnadan/data=!4m7!3m6!1s0x2d3005caffffffff:0x49a73bc02874ec18!8m2!3d-5.6482841!4d132.638182!16s%2Fg%2F11dfj2w244!19sChIJ_____8oFMC0RGOx0KMA7p0k?authuser=0&hl=id&rclk=1,Pantai Ngursarnadan,"4,5",https://lh5.googleusercontent.com/p/AF1QipPWKoasOH9pHrYYB8ZOcJOAZBzv5yUR6MF211F4=w1220-h920-k-no,Maluku,"Kecamatan Kei Kecil, Kabupaten Maluku Tenggara",Pantai Ngursarnadan dikenal dengan pasir putihnya yang halus dan ombak yang tenang. Tempat ini sangat cocok untuk keluarga yang ingin bersantai dan bermain di tepi pantai. Pemandangan laut yang indah juga menjadikannya spot foto yang menarik bagi pengunjung.,Pantai,,
https://www.google.com/maps/place/Pantai+Wainitu/data=!4m7!3m6!1s0x2d6ce99fe4a0d459:0x2aa9c54413892d3d!8m2!3d-3.7029115!4d128.1678396!16s%2Fg%2F11ny105dzj!19sChIJWdSg5J_pbC0RPS2JE0TFqSo?authuser=0&hl=id&rclk=1,Pantai Wainitu,"4,5",https://lh5.googleusercontent.com/p/AF1QipPHkj8SMHVR-c5hKp4-wAR8ZMLcZLg4CG7iox26=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon","Pantai Wainitu adalah pantai yang terkenal dengan pemandangan alamnya yang indah serta suasana tenang. Dengan pasir putih dan air jernih, pantai ini sangat cocok untuk berenang dan bersantai sambil menikmati keindahan laut Banda. Fasilitas di sekitar juga mendukung kenyamanan pengunjung.",Pantai,,
https://www.google.com/maps/place/Pantai+Wisata+Tapal+Kuda/data=!4m7!3m6!1s0x2d6ce9da35dda74d:0x69249d9c90d139a4!8m2!3d-3.7047654!4d128.1577619!16s%2Fg%2F11fps9q99s!19sChIJTafdNdrpbC0RpDnRkJydJGk?authuser=0&hl=id&rclk=1,Pantai Wisata Tapal Kuda,"4,5",https://lh5.googleusercontent.com/p/AF1QipNavvP1rL12O6TUwaxoGNjB75YRxkJhn9bOe6jt=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon","Pantai Wisata Tapal Kuda menawarkan pemandangan laut yang menakjubkan serta suasana damai bagi pengunjungnya. Dengan fasilitas rekreasi seperti area bermain anak dan tempat duduk, tempat ini sangat cocok untuk keluarga yang ingin bersantai sambil menikmati waktu bersama di tepi pantai.",Pantai,,
https://www.google.com/maps/place/Pantai+Batu+Lubang+Ambon/data=!4m7!3m6!1s0x2d6ce800bf4fbc53:0x51e3ad9c67da8045!8m2!3d-3.7170081!4d128.1494088!16s%2Fg%2F11f3p7bs2s!19sChIJU7xPvwDobC0RRYDaZ5yt41E?authuser=0&hl=id&rclk=1,Pantai Batu Lubang Ambon,"4,3",https://lh5.googleusercontent.com/p/AF1QipNgKkanNmr7_56ba9sSISM39vLKATU_ayv1okV3=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon",Pantai Batu Lubang dikenal karena formasi batuan unik di tepi pantainya serta keindahan panorama lautnya. Tempat ini menjadi daya tarik bagi wisatawan untuk berfoto dan menikmati suasana tenang sambil bersantai di tepi pantai.,Pantai,,
https://www.google.com/maps/place/SERI+BEACH/data=!4m7!3m6!1s0x2d6cc2d6358bb4df:0x2e08d67edd6a4604!8m2!3d-3.7522925!4d128.1559011!16s%2Fg%2F11bw8dslp3!19sChIJ37SLNdbCbC0RBEZq3X7WCC4?authuser=0&hl=id&rclk=1,SERI BEACH,"4,2",https://lh5.googleusercontent.com/p/AF1QipN-uDVNGfZBujMASUJgdRoZbqUR3SXZJGq7N-EF=w1220-h920-k-no,Maluku,"Kecamatan Nusaniwe, Kota Ambon",Seri Beach adalah pantai eksotis dengan pasir putih dan air laut biru jernih. Tempat ini ideal untuk snorkeling dan menikmati keindahan bawah laut serta pemandangan alam sekitarnya yang masih asri. Suasana tenang membuatnya cocok untuk relaksasi dan liburan keluarga.,Pantai,,
https://www.google.com/maps/place/Pantai+HUNIMUA+Waai/data=!4m7!3m6!1s0x2d6c8be54cad6395:0xb6a7319c195af9da!8m2!3d-3.5070026!4d128.344434!16s%2Fg%2F11ny10lk78!19sChIJlWOtTOWLbC0R2vlaGZwxp7Y?authuser=0&hl=id&rclk=1,Pantai HUNIMUA Waai,"4,8",https://lh5.googleusercontent.com/p/AF1QipO6sPIgft3HER_h3Lj3vptiTVxKifwsWbjkudRv=w1220-h920-k-no,Maluku,"Kecamatan Salahutu, Kabupaten Maluku Tengah","Pantai HUNIMUA di Waai terkenal dengan keindahan alamnya serta suasana tenang yang ditawarkan kepada pengunjung. Dengan pasir putih dan air jernih, tempat ini sangat cocok untuk berenang atau sekadar bersantai sambil menikmati pemandangan laut Banda yang memukau.",Pantai,,
https://www.google.com/maps/place/Taman+Nasional+Manusela/data=!4m7!3m6!1s0x2d6a3e86e135f24f:0x123b0ca6b8339a6e!8m2!3d-3.0751277!4d129.6199663!16s%2Fm%2F09v1db8!19sChIJT_I14YY-ai0RbpozuKYMOxI?authuser=0&hl=id&rclk=1,Taman Nasional Manusela,"4,4",https://lh5.googleusercontent.com/p/AF1QipMWOW7tmvkmlFm4XJKO_G-GGQGe8QEF6YFqhuY8=w1220-h920-k-no,Maluku,"Kecamatan Seram Utara, Kabupaten Maluku Tengah",Taman Nasional Manusela adalah kawasan konservasi dengan keanekaragaman hayati yang kaya serta pemandangan alam pegunungan yang menakjubkan. Tempat ini menjadi tujuan populer bagi para pecinta alam dan peneliti untuk menjelajahi flora dan fauna unik serta melakukan trekking di jalur-jalur alami di dalam taman nasional ini.,Hutan/Taman Nasional,,
https://www.google.com/maps/place/Talaga+Cinta+Laziz-+Suli/data=!4m7!3m6!1s0x2d6ced99a80ae9f1:0x65f77bb809579afc!8m2!3d-3.613671!4d128.304507!16s%2Fg%2F11qr2ff2f4!19sChIJ8ekKqJntbC0R_JpXCbh792U?authuser=0&hl=id&rclk=1,Talaga Cinta Laziz- Suli,"4,4",https://lh5.googleusercontent.com/p/AF1QipN-IpG2GjdvKrSp-yp5-YjR7yf0Bk3Dvxnddxgg=w1220-h920-k-no,Maluku,"Kecamatan Salahutu, Kabupaten Maluku Tengah",Talaga Cinta Laziz adalah sebuah danau yang dikelilingi oleh pemandangan alam yang menakjubkan. Tempat ini sering dikunjungi oleh pasangan yang ingin menikmati suasana romantis di tengah alam. Air danau yang jernih dan sejuk membuatnya ideal untuk beristirahat dan bersantai sambil menikmati keindahan sekitar.,Danau,,
https://www.google.com/maps/place/Pantai+Rutong/data=!4m7!3m6!1s0x2d6cea63764c5c9f:0x8b704bf0fb3044f1!8m2!3d-3.7049009!4d128.2699641!16s%2Fg%2F11b8_spp29!19sChIJn1xMdmPqbC0R8UQw-_BLcIs?authuser=0&hl=id&rclk=1,Pantai Rutong,"4,5",https://lh5.googleusercontent.com/p/AF1QipN2YVH_OoC1V3NnWH88zPBc8WsZQY1SDcx19Y_w=w1220-h920-k-no,Maluku,"Kecamatan Leitimur Selatan, Kota Ambon","Pantai Rutong terkenal dengan pasir putihnya yang diselingi batu kerikil serta air laut yang jernih. Terumbu karang yang masih terjaga menjadikan pantai ini ideal untuk snorkeling dan menikmati keindahan bawah laut. Selain itu, pemandangan Laut Banda yang luas menambah daya tarik pantai ini bagi wisatawan.",Pantai,,
https://www.google.com/maps/place/Pantai+Syota/data=!4m7!3m6!1s0x2d1d7596a8c58d6b:0x2710e78db627d554!8m2!3d-8.1444164!4d127.9399347!16s%2Fg%2F11pc9yzblx!19sChIJa43FqJZ1HS0RVNUnto3nECc?authuser=0&hl=id&rclk=1,Pantai Syota,"4,7",https://lh5.googleusercontent.com/p/AF1QipO02rupswA-X1zQeHutchTuMu3NGjnE9-8lqcKq=w1220-h920-k-no,Maluku,"Kecamatan Moa Lakor, Kabupaten Maluku Barat Daya",Pantai Syota memiliki keindahan alam yang memukau dengan pasir putih dan air laut yang jernih. Tempat ini sangat cocok untuk bersantai sambil menikmati pemandangan laut serta beraktivitas seperti berenang dan bermain pasir. Suasana tenang di pantai ini menjadikannya pilihan ideal untuk liburan keluarga.,Pantai,,
https://www.google.com/maps/place/Keramba+Love+Sawai/data=!4m7!3m6!1s0x2d6bd743fe840c05:0x7188988a4299f382!8m2!3d-2.9276163!4d129.1696283!16s%2Fg%2F11nmqpk0ns!19sChIJBQyE_kPXay0RgvOZQoqYiHE?authuser=0&hl=id&rclk=1,Keramba Love Sawai,"4,7",https://lh5.googleusercontent.com/p/AF1QipOOKWVIgCHAJuVnPh9bz6fSy5A0lc7ZXVcNpxfM=w1220-h920-k-no,Maluku,"Kecamatan Seram Utara, Kabupaten Maluku Tengah","Keramba Love Sawai adalah tempat wisata unik yang menawarkan pengalaman melihat proses budidaya ikan di keramba apung. Dikelilingi oleh pemandangan laut yang indah, pengunjung dapat belajar tentang teknik budidaya ikan sambil menikmati keindahan alam sekitar. Tempat ini juga cocok untuk bersantai dan berfoto.",Lainnya,,
